"id","name","popularity","duration_ms","artists","id_artists","danceability","energy","key","loudness","speechiness","acousticness","instrumentalness","liveness","valence","tempo","release_year","release_month","release_day"
7146,"Putri Iklan",51,240200,"['ST12']","['09toGEEhpusLyZ6Nk9AmRf']",0.602,0.867,9,-5.436,0.0403,0.295,0,0.111,0.775,118.951,"2008","06","28"
10260,"Ironia",21,263640,"['Sonido Caracol', 'Chacho Ramos']","['2QoRWNLJ6A9M8f9F0ovGcM', '7Bl9s8h4F1jcX1aJYHBpfm']",0.64,0.718,7,-6.127,0.0379,0.439,0,0.224,0.731,84.994,"2007","01","02"
9737,"Hadie Oči",22,151840,"['Momo']","['48dz8C2SNCkNCy7DkU9tZE']",0.524,0.742,9,-6.476,0.25,0.378,3.71e-06,0.074,0.243,134.796,"2013","12","01"
13256,"Relax",72,236800,"['Frankie Goes To Hollywood']","['1mZu3rO7qSD09GdDpePHhY']",0.676,0.695,11,-13.395,0.0392,0.326,1.09e-05,0.0462,0.691,114.93,"1984","10","20"
4328,"Land: Horses / Land of a Thousand Dances / La Mer(de) - Live",24,1055347,"['Patti Smith']","['0vYkHhJ48Bs3jWcvZXvOrP']",0.35,0.683,9,-7.59,0.178,0.498,0,0.734,0.394,154.981,"1975",NA,NA
13010,"Samarina",26,192413,"['Edson Gomes']","['4kFDUmta3ihdpLBVLh1Vhw']",0.61,0.728,7,-6.891,0.0395,0.562,0.000328,0.107,0.899,170.345,"1988","03","01"
9826,"Aragon - From The ""Coffy"" Soundtrack",35,175213,"['Roy Ayers']","['6R9Mv0bgGE4Tqxna1q5Mrj']",0.764,0.738,8,-7.805,0.0382,0.366,0.623,0.127,0.961,122.406,"1973","01","01"
15413,"Witchy Woman - 2013 Remaster",59,250889,"['Eagles']","['0ECwFtbIWEVNwjlrfc6xoL']",0.555,0.568,2,-12.205,0.0341,0.364,0.00167,0.116,0.583,98.507,"1972",NA,NA
26166,"Den Me Ponas, Den M' Agapas",10,210187,"['Panos Gavalas']","['6PUXk7zGPBnbiK9MzH2q3E']",0.617,0.45,0,-9.604,0.0466,0.913,0.000265,0.192,0.879,78.507,"1971","07","06"
6091,"Luxurious",54,264920,"['Gwen Stefani']","['4yiQZ8tQPux8cPriYMWUFP']",0.811,0.726,0,-3.995,0.0813,0.154,0,0.116,0.666,131.027,"2004","11","23"
6013,"Tiny Bubbles",19,151507,"['Ray Conniff']","['7LfRnzGM0wRSyS5mmAwJbv']",0.641,0.597,8,-11.912,0.0296,0.831,0,0.38,0.959,138.488,"1967",NA,NA
24322,"Jambalaya",0,148760,"['Juha Eirto']","['62Ne0pYv1TsjOoH2uB4idK']",0.665,0.55,0,-10.202,0.108,0.771,3.29e-06,0.0908,0.902,112.736,"1957",NA,NA
19235,"Got to Be Your Lover - Original Version",16,343655,"['Taco']","['6Dxf1ZaJBrpbumiqTTnlIH']",0.669,0.904,10,-7.79,0.0378,0.119,4.59e-06,0.32,0.931,112.08,"1988","04","30"
3963,"Bridge over Troubled Water",24,330707,"['Aretha Franklin']","['7nwUJBm0HE4ZxD3f5cy5ok']",0.467,0.172,10,-18.29,0.0369,0.632,0.00112,0.0922,0.178,82.254,"1985","06","01"
2276,"寒冷的白色噪音",36,98913,"['白噪音睡眠']","['1Iiv0NBOSDUDe3a7qaSrjL']",0.0775,0.543,1,-19.563,0.0549,0.988,0.922,0.138,0.0373,173.521,"2018","03","29"
14140,"ผิดไปแล้ว",29,273960,"['Marsha']","['5i3LGWbAaVi24mVL0L9ipz']",0.572,0.499,9,-5.303,0.028,0.16,3.36e-05,0.248,0.239,105.748,"2000","08","18"
7544,"When The Hunter Gets Captured By The Game",42,169213,"['Jerry Garcia']","['3QDaXfnxfQqqJQK5lSdjLN']",0.753,0.575,11,-8.783,0.0369,0.525,4.81e-05,0.103,0.686,117.014,"1974","06","15"
7473,"Ud Å Lofta Vedet",9,187293,"['Stavangerensemblet']","['3hqNnYnMI2FfecU71pv0VV']",0.708,0.559,7,-11.569,0.0474,0.323,1.77e-06,0.0655,0.588,135.866,"1984","01","01"
14039,"One",14,261600,"['PRINCESS PRINCESS']","['2fpbR8VQWHUivTaeLTR5MJ']",0.668,0.625,5,-8.928,0.0276,0.255,0.000625,0.108,0.614,122.967,"1990",NA,NA
25288,"Kapitel 10: Arielle die Meerjungfrau",40,186173,"['Disney - Arielle die Meerjungfrau']","['70JBWzsrQGDlOZ4Mfa0TWw']",0.306,0.267,5,-11.072,0.0361,0.918,0.000169,0.266,0.397,89.58,"1997","01","01"
22591,"Açıkmışım Sevgine",19,156933,"['Nilüfer']","['3iVIrcJmrV7GawrxVWsBUF']",0.54,0.517,0,-8.916,0.0339,0.708,0,0.115,0.706,137.556,"1991",NA,NA
15967,"Peer Gynt Suite No.2 op. 55 Solveig's Song (Andante-Allegretto tranquillamente)",41,314640,"['Academy of St. Martin in the Fields']","['77CaCn32H4mOMQA7UElzfF']",0.113,0.0159,9,-31.894,0.0459,0.969,0.875,0.0578,0.0359,93.219,"1994",NA,NA
3107,"Rámnémetnemlel",21,206715,"['Akkezdet Phiai', 'Zenk']","['54ARPDPoNgxDl5NbPzjQMh', '5I6Gx4s0pdXhOL0xUMUtHi']",0.632,0.529,11,-8.174,0.858,0.64,0,0.173,0.66,92.082,"2010","04","20"
11218,"Hamne Tumko Dekha - Live - Film - Khel Khel Main",11,209000,"['Shailendra Singh']","['2lgp536k08u3n6rgIW0lNf']",0.504,0.663,5,-11.457,0.0664,0.742,0.00249,0.84,0.714,101.927,"1984","12","31"
1375,"Ständchen in D Minor (After Schubert), S. 560",55,357747,"['Franz Liszt', 'Lise de la Salle']","['1385hLNbrnbCJGokfH2ac2', '1Z6QKxH36L3ff4yhBD3r1W']",0.341,0.0142,2,-28.293,0.0388,0.993,0.921,0.113,0.0384,76.382,"2011","08","23"
10523,"Midnight Ravers - Jamaican Version",42,306573,"['Bob Marley & The Wailers']","['2QsynagSdAqZj3U9HgDzjD']",0.798,0.655,0,-6.239,0.247,0.241,0,0.115,0.894,139.14,"1973","04","13"
794,"Promised land",23,269667,"[""L'Arc-en-Ciel""]","['6jTjjAjvYvMYfaqi837p5x']",0.532,0.951,9,-6.747,0.0748,0.000312,0.00829,0.658,0.473,121.979,"1998",NA,NA
9422,"019 - und der Teufelsberg - Teil 11",37,69467,"['Die drei ???']","['3meJIgRw7YleJrmbpbJK6S']",0.637,0.408,0,-11.464,0.928,0.505,0,0.244,0.592,84.918,"1980","10","04"
14666,"Heel Mijn Hart",23,163058,"['Marianne Weber']","['5SogMTbffh5SFsPZXpTAsj']",0.665,0.773,7,-8.258,0.0262,0.193,0.472,0.398,0.87,101.229,"1994",NA,NA
8959,"Soldado Del Amor",47,220573,"['Mijares']","['3zhijRRIZX2B6G2T7vJl9p']",0.604,0.616,0,-11.084,0.0441,0.739,1.88e-06,0.107,0.576,93.282,"2005","01","01"
21412,"太空人",48,318888,"['吳青峰']","['5a5vu4RzsAHdKN0aYyblZ8']",0.492,0.298,1,-9.688,0.0294,0.809,0,0.187,0.216,129.804,"2019","09","06"
25837,"Cancer",24,92067,"['Flema']","['2E0SVBO1NkyVTl7PDmGGw4']",0.365,0.894,11,-6.537,0.0628,0.000278,0.000711,0.101,0.452,107.925,"1994","01","01"
3708,"Silver",44,145267,"['Pixies']","['6zvul52xwTWzilBZl6BUbT']",0.555,0.284,11,-15.655,0.0273,0.00108,0.132,0.111,0.398,88.307,"1989","04","17"
5699,"Lig Op Die Horison",28,219611,"['Joshua Na Die Reën']","['097P46848Ll3Ofm0bcOGRW']",0.541,0.731,9,-10.804,0.0362,0.368,0.000448,0.0902,0.144,149.01,"2013","08","01"
919,"Jossain",14,176400,"['Merja Rantamäki']","['0ruEcF3cdmI0cTocFyGHA4']",0.527,0.64,4,-9.919,0.0299,0.204,0,0.204,0.844,133.799,"1996","05","17"
23508,"Erotas Archagelos",38,179998,"['Dimitris Mitropanos']","['3xqrfI4xL7FnBawAoiOTxe']",0.692,0.604,9,-6.309,0.0356,0.749,0,0.0728,0.677,123.956,"2008","12","11"
26014,"Banne mej",2,315307,"['Brita Borg']","['0VZqXgZ3jufXrW6NgMXpuT']",0.613,0.47,9,-7.295,0.0479,0.938,0,0.0635,0.644,119.601,"1959","01","01"
25821,"Sin Compasión",0,175502,"['Bowen y Villafuerte']","['1Ax1VEUsHDeWx8ZWHhtnmf']",0.609,0.302,2,-8.671,0.0346,0.601,0,0.108,0.851,152.525,"2012","12","19"
14032,"O tym, jak majster Wisienka znalazł magiczny kawałek drewna",9,210216,"['Bajka Muzyczna']","['5bnxS5RyPx8i1ZM4AK54rN']",0.54,0.4,5,-10.885,0.373,0.835,0,0.425,0.598,125.042,"1976","05","21"
23100,"Lovers in a Dangerous Time",54,246800,"['Barenaked Ladies', 'Ben Grosse']","['0dEvJpkqhrcn64d3oI8v79', '7jHrQgFiRvAJVTQSnm2HX1']",0.433,0.811,11,-6.132,0.0516,0.165,0.000141,0.0663,0.404,131.286,"2001","11","13"
18461,"Se For Passar Em Goiânia - Ao Vivo",59,203526,"['Trio Parada Dura', 'Matogrosso & Mathias']","['41fjoh5NjJhlDHYIUb9Hsk', '5he1UTofdFOcdbKqnLixko']",0.671,0.67,7,-4.534,0.0308,0.503,0,0.78,0.781,117.883,"2019","08","16"
27064,"Te Amo Demais",16,187573,"['Evaldo Braga']","['31NA8NZKYIb3NmfpIKJvwv']",0.586,0.568,9,-13.461,0.079,0.688,0,0.341,0.731,146.012,"1972","08","15"
17829,"Quiero Abrazarte Tanto - En Directo",30,141440,"['Ana Belén']","['4NOZW7dBOmBMMAG9EGQd4t']",0.565,0.518,5,-13.823,0.0516,0.388,1.68e-05,0.951,0.85,157.008,"1996","10","21"
16044,"Ama Sua, Ama Llulla, Ama Quella",16,251111,"['Awatiñas']","['3kDYHMy6GYj6ejaD2D6MTN']",0.498,0.501,5,-10.376,0.324,0.0848,0,0.0869,0.581,137.276,"1984","01","01"
13361,"Chug-A-Lug",31,143373,"['Daimi']","['0oSYgbeZYjJ66WxzSMfFUv']",0.756,0.378,8,-8.157,0.0708,0.306,0,0.0764,0.798,146.889,"1994","01","01"
14594,"Sanga Mukund Kuni",1,194440,"['Asha Bhosle', 'Panditrao Nagarkar']","['5as8A4G47Ohu9NSWs3Je8U', '5gGYECPN1kOXwRc0Xg32N5']",0.482,0.289,3,-14.656,0.0641,0.985,0.00997,0.493,0.521,132.792,"1951","12","01"
19900,"Pár dní",28,213587,"['Desmod']","['5yLMeTi9Jxg5LLssjYz5s1']",0.786,0.597,2,-5.265,0.0301,0.0157,9.8e-05,0.113,0.436,118.033,"2013","06","21"
23170,"Y la Vida",42,258387,"['Floricienta']","['7dtC84FkhalFSKToofOdOv']",0.735,0.866,4,-5.632,0.0479,0.344,0,0.0577,0.941,97.048,"2004",NA,NA
16840,"Kapitel 21 - die Wünschelrute (Folge 058)",26,58008,"['Benjamin Blümchen']","['1l6d0RIxTL3JytlLGvWzYe']",0.717,0.376,7,-15.67,0.936,0.0783,0,0.195,0.696,84.898,"1989",NA,NA
3857,"We Don't Have To Take Our Clothes Off",56,293240,"['Jermaine Stewart']","['7FAkzV0YOw0EIXFhmY4RE3']",0.816,0.707,6,-8.601,0.0363,0.0244,0.000142,0.0469,0.922,123.084,"2011","01","01"
23857,"April In Portugal (The Whisp'ring Serenade)",7,191573,"['Percy Faith & His Orchestra']","['24DQLSng7bKZD4GXLIaQbv']",0.406,0.294,7,-15.63,0.0333,0.706,0.877,0.137,0.37,127.151,"1953","04","01"
2835,"Lovebug",65,220693,"['Jonas Brothers']","['7gOdHgIoIKoe4i9Tta6qdD']",0.597,0.499,4,-6.216,0.0581,0.126,0,0.214,0.521,79.071,"2008","08","12"
2583,"שעות של אמת",23,185840,"['Guy & Yahel']","['6W1YDSxykCcYNvuViqUlBv']",0.535,0.47,0,-7.34,0.0249,0.371,2.38e-06,0.122,0.151,104.002,"2013","05","19"
3475,"The Day Is Past And Gone - Remastered/2019",17,297027,"['Aretha Franklin']","['7nwUJBm0HE4ZxD3f5cy5ok']",0.184,0.298,10,-8.236,0.0319,0.965,0.0355,0.138,0.127,77.533,"1956","01","01"
663,"Kaspar hauser",15,263747,"['Obywatel G.C']","['0Y0MpkBrGD02Cx3Mmhfa9I']",0.61,0.599,9,-13.152,0.034,0.102,0.515,0.143,0.433,93.604,"1986","01","01"
19399,"A Walkin' Miracle",18,163747,"[""Limmie & Family Cookin'""]","['0Kf6WxtCT2iZAnmNR8TD2w']",0.817,0.853,0,-4.49,0.0393,0.381,0,0.238,0.949,125.79,"1974","05","02"
6461,"Llorando y Tomando",53,180640,"['Calibre 50']","['4jogXSSvlyMkODGSZ2wc2P']",0.696,0.582,0,-3.988,0.0671,0.192,0,0.315,0.857,138.189,"2015","11","06"
2009,"Io domani",37,235960,"['Marcella Bella']","['6IvnpywSnAcBLBjlyme9oW']",0.357,0.358,6,-10.511,0.0387,0.774,0,0.056,0.267,134.313,"1990","05","28"
7652,"Guess I'm Doing Fine",46,289293,"['Beck']","['3vbKDsSS70ZX9D2OcvbZmS']",0.435,0.412,9,-8.451,0.0271,0.143,7.09e-05,0.164,0.248,117.7,"2002","01","01"
20442,"Mi Problema",18,256627,"['Manny Manuel']","['7gSCtDiDLABfTqTc1OYjKd']",0.818,0.641,10,-9.633,0.0508,0.554,2.87e-06,0.0879,0.961,146.264,"1995",NA,NA
22715,"Right On",20,433680,"['Syl Johnson']","['6XItHNeKXecnFpkJHOn5JL']",0.744,0.863,9,-7.254,0.124,0.0525,0.00795,0.368,0.859,93.042,"1969","01","01"
25613,"Kapitel 03 - und der Autostau (Folge 023)",34,49363,"['Bibi Blocksberg']","['3t2iKODSDyzoDJw7AsD99u']",0.734,0.163,1,-18.993,0.511,0.651,0,0.11,0.909,61.217,"1985",NA,NA
21742,"Suna Tha Ki Woh Aayenge Anjuman - Live",13,479120,"['Jagjit Singh', 'Chitra Singh']","['2ijWbN5KykTYiBoVmhzCTU', '6pDga1iElP4dCa4S5bYvoo']",0.477,0.42,1,-14.498,0.0513,0.258,0,0.275,0.535,118.351,"1988","12","31"
24252,"Alegria, Alegria",25,158733,"['Wilson Simonal']","['6DqFCzjARUV3xH9meu3Bya']",0.683,0.507,0,-9.185,0.0402,0.757,2.12e-06,0.599,0.773,122.601,"1968","09","16"
23877,"Painting the Day - 2008 Remaster",0,153813,"['The Swinging Blue Jeans']","['5gNduPlUGHsgy1w7f71obH']",0.819,0.452,0,-8.174,0.0375,0.388,0,0.0915,0.933,115.569,"2008","07","21"
12036,"Ved hawet - Live",11,206867,"['de gyldne løver']","['4fvoJoY1YqJcRBLMdDFiFm']",0.509,0.494,2,-9.312,0.0929,0.776,0,0.985,0.851,94.982,"1992",NA,NA
13351,"Idhuthaan Ulagama",2,211160,"['P. Susheela']","['0aFGod7DM6b3O5l1AmvFwK']",0.398,0.419,5,-11.1,0.0323,0.962,0.105,0.0801,0.684,127.455,"1962","12","01"
10064,"Four Impromtus, Op. 90, D. 899: No. 3. Andante in G-Flat Major",1,363067,"['Franz Schubert', 'Eugene Istomin']","['2p0UyoPfYfI76PCStuXfOP', '0gE6uErl9csKjL0JYGphw7']",0.238,0.0876,6,-23.67,0.0322,0.989,0.916,0.0894,0.0609,64.225,"1946",NA,NA
11237,"077 - Der erpresste Erpresser - Teil 08",27,92547,"['TKKG Retro-Archiv']","['0i38tQX5j4gZ0KS3eCMoIl']",0.601,0.589,10,-9.697,0.451,0.587,0,0.336,0.462,108.838,"1991","08","01"
11334,"Bukan Pengemis Cinta",43,325480,"['Johny Iskandar']","['6WCDHAnwNxTwV7YQ1XjMbn']",0.469,0.831,6,-1.267,0.0333,0.504,0,0.156,0.641,93.131,"2009",NA,NA
29622,"Hjulene På Bussen Går Rundt",22,153013,"['Sidsel Ryen']","['05WO5fy4U2GCgzpAQDxaAk']",0.881,0.14,7,-18.465,0.0665,0.883,0,0.082,0.291,109.11,"1997",NA,NA
6042,"The Son of Flynn",48,95227,"['Daft Punk']","['4tZwfgrHOc3mvqYlEYSvVi']",0.542,0.776,0,-17.679,0.0463,0.914,0.884,0.262,0.0229,106.005,"2010","12","03"
17783,"Un Altro Giorno É Andato - Live From Italy/2007 / Digital Remaster",16,240234,"['Francesco Guccini']","['5Pa0BjjSDSiWuak0O1PbHL']",0.567,0.945,2,-4.185,0.174,0.726,0,0.97,0.654,115.343,"1984",NA,NA
5003,"El Integral",33,120760,"['Rochy RD']","['4riOEaOW5hCeqomFDBk0aP']",0.694,0.848,6,-5.18,0.433,0.203,0,0.413,0.738,129.156,"2018","11","30"
29486,"Sunshine Blue - Mix Cut",3,73840,"['Denis Kenzo', 'Sveta B.']","['66hvouo3QBf31PuetihmSQ', '5wvd4ChcVYMYVj393AWF5G']",0.415,0.835,10,-5.318,0.352,0.000161,0,0.484,0.561,129.841,"2016","12","16"
23845,"Augen zu",47,228493,"['Kontra K']","['4lDiJcOJ2GLCK6p9q5BgfK']",0.781,0.78,4,-7.081,0.0851,0.406,0,0.106,0.641,122.027,"2015","02","06"
29181,"Down for Double",0,177440,"['Shorty Rogers']","['7hxJ7osu5ELi0SVSvgUjQN']",0.554,0.952,0,1.175,0.0598,0.767,0.00916,0.133,0.736,105.995,"1954","04","14"
20642,"La Ultima Rumba",18,327520,"['Henry Fiol']","['3mnx8ehcNQEYMFSGXWOaVB']",0.588,0.751,2,-8.366,0.0665,0.699,0.00469,0.114,0.73,101.631,"1986","01","01"
9330,"Ghost of You and Me",26,288827,"['BBMAK']","['7y1GT7SdgGiFLWoktv2TSw']",0.412,0.609,4,-6.969,0.029,0.57,0,0.105,0.479,200.07,"2000",NA,NA
20262,"Biggest & The Best - Remastered version",48,231720,"['Clawfinger']","['1xE3snzm12GBK259IqEFlY']",0.551,0.918,1,-5.205,0.0642,0.015,0.000622,0.093,0.6,170.399,"1997","01","01"
1735,"Allahi Allah Kiya Karo Feat. Irfan Makki",33,312027,"['Maher Zain']","['6PUZZX4GCzeFS0GaDWxVwz']",0.68,0.788,7,-5.102,0.0461,0.469,0,0.107,0.637,84.024,"2009",NA,NA
15526,"Casa 69",35,335987,"['Negramaro']","['1X9iZlQXfAAx4Vvmlqeao7']",0.538,0.858,6,-5.588,0.0619,0.0808,0,0.0936,0.428,124.988,"2010","11","16"
4551,"003 - ...und das Burgverlies - Teil 23",31,76827,"['Fünf Freunde']","['1hD52edfn6aNsK3fb5c2OT']",0.694,0.6,6,-6.929,0.941,0.848,0,0.399,0.642,69.086,"1978","11","03"
9948,"Sarsa Platoon",25,304928,"[""Datu's Tribe""]","['1bCUbDXUP2EKEaMctLLslk']",0.335,0.571,10,-8.741,0.0646,0.00645,0.000351,0.11,0.141,89.259,"1995","08","23"
3780,"Loppulaulu",14,78333,"['Tiuku Tuuliala']","['4cnpEcIrFVnKwLvyQsD2WZ']",0.539,0.0266,2,-20.651,0.0561,0.51,0.0554,0.0755,0.895,182.601,"1998","10","06"
19608,"Thelonious - Rudy Van Gelder 24-Bit Mastering / 1998 Digital Remaster",23,181507,"['Thelonious Monk']","['4PDpGtF16XpqvXxsrFwQnN']",0.71,0.454,10,-8.991,0.0314,0.745,0.00214,0.0741,0.257,105.799,"1951",NA,NA
3817,"Æfintýri í Mararþaraborg - 15",2,63762,"['Helgi Skúlason']","['1AQJhI2hhTs9vGfmoNxrGF']",0.736,0.0939,10,-19.133,0.112,0.759,0,0.113,0.598,119.954,"1974","01","01"
28826,"La Copa Rota",52,176533,"['Alci Acosta']","['3CoaObestry7i9joSvJ2hK']",0.878,0.508,9,-8.118,0.0445,0.15,1.2e-06,0.274,0.544,99.665,"2007","01","01"
8664,"Interdit aux moins de 16 ans",26,202400,"['Niagara']","['4oJ3WVkGXRBtRC0YaqMKxU']",0.734,0.648,6,-11.002,0.0391,0.033,1.01e-05,0.0725,0.873,130.517,"1986","01","01"
12864,"Kapitel 14 - findet einen Schatz (Folge 059)",26,66756,"['Benjamin Blümchen']","['1l6d0RIxTL3JytlLGvWzYe']",0.633,0.332,1,-16.383,0.964,0.33,0,0.375,0.707,164.994,"1989",NA,NA
14548,"Song For Guy - Single Version",38,304667,"['Elton John']","['3PhoLpVuITZKcymswpck5b']",0.459,0.189,5,-14.327,0.0422,0.216,0.00516,0.116,0.114,122.569,"1995","11","06"
3661,"Family Tree",23,358000,"['Gerry Rafferty']","['7tjbDPvrdvDshcpEMXKRVb']",0.532,0.534,7,-9.689,0.0291,0.33,7.18e-05,0.12,0.35,136.145,"1979",NA,NA
445,"My Forever Friend",33,249747,"['Charlie Landsborough']","['5mDCzrcCrnWq4u4ysCAota']",0.653,0.364,3,-10.764,0.0251,0.383,6.56e-05,0.122,0.313,83.953,"1998","01","01"
5424,"Bad Boy",32,207573,"['The Adicts']","['5f5B8Zd0xuvmcDin3oK76F']",0.321,0.704,0,-5.105,0.04,0.00655,0,0.205,0.638,90.062,"1985","10","01"
14833,"Un-Break My Heart",68,270333,"['Toni Braxton']","['3X458ddYA2YcVWuVIGGOYe']",0.625,0.426,2,-8.392,0.0271,0.413,0,0.116,0.112,110.018,"1996","04","24"
13874,"Deyjandi blóm",1,269091,"['Pálmi Gunnarsson']","['2tGETO39QXKpmeQMSzr5I6']",0.654,0.29,9,-14.679,0.0374,0.824,0.012,0.111,0.193,130.55,"1981",NA,NA
15251,"潮騒",14,214840,"['Mayumi Itsuwa']","['2nVXKyk0tpwNNdD8BBcqvH']",0.409,0.15,7,-14.854,0.0307,0.874,2.57e-05,0.0973,0.232,76.923,"1974",NA,NA
28715,"Bring the Family Back",30,301933,"['Billy Paul']","['187xgSpsFH8mMbAcoCW0zE']",0.753,0.616,1,-10.428,0.0366,0.469,0.000306,0.0633,0.922,109.687,"1979","01","01"
7549,"Pare Ko",39,362000,"['Sponge Cola']","['1tXFYQZSAswt4JLB42lpye']",0.586,0.828,6,-5.441,0.0439,0.116,0,0.21,0.432,129.97,"2005","11","15"
10541,"Like a Rolling Stone - Live at Free Trade Hall, Manchester, UK - May 17, 1966",25,481907,"['Bob Dylan']","['74ASZWbe4lXaubB36ztrGX']",0.0985,0.974,0,-5.511,0.45,0.448,0.000601,0.973,0.214,175.318,"1966","06","21"
10986,"I Believe",30,291693,"['TVXQ!']","['6nVMMEywS5Y4tsHPKx1nIo']",0.621,0.617,11,-5.702,0.0327,0.468,0,0.13,0.391,129.887,"2004","10","01"
11714,"D’ Jedlersdorfer Hauer",7,190680,"['Adi Stassler']","['0zpDlHv1wBQFcBbabZY2Ns']",0.654,0.167,0,-14.971,0.13,0.901,0.0154,0.106,0.631,110.061,"1990","06","01"
7889,"Aşka İnanmıyorum",32,210187,"['Erkin Koray']","['4o3Nv2BAyoZkyGaRXv4rT3']",0.578,0.76,7,-9.83,0.0416,0.121,2.21e-06,0.064,0.734,107.652,"1974",NA,NA
26766,"Du, du, du",19,180000,"['André Heller']","['2g1JBdfoRR2qV9BZeECeuG']",0.301,0.178,0,-20.125,0.0405,0.944,0.042,0.0902,0.181,146.608,"1989","01","01"
22085,"Jamelosapoi",24,44187,"['Divididos']","['6ZIgPKHzpcswB8zh7sRIhx']",0.758,0.3,2,-21.406,0.627,0.146,7.91e-06,0.0561,0.968,153.34,"1991",NA,NA
18907,"So ungefähr",47,187467,"['NMZS', 'Danger Dan']","['6y6cxKDwtLsjKGu4eGKrgE', '2jXb8AWz82Sn3RRGOaia7a']",0.501,0.556,4,-6.617,0.356,0.358,0,0.11,0.426,83.111,"2012",NA,NA
16275,"Jump to It - Single Version",44,257653,"['Aretha Franklin']","['7nwUJBm0HE4ZxD3f5cy5ok']",0.788,0.605,8,-9.003,0.185,0.141,1.56e-06,0.0844,0.898,119.74,"1982","05","01"
28874,"Özlediğim Sevgili",16,152760,"['Gönül Yazar']","['0W9Yg3XLyYxcesMVrAixZo']",0.276,0.348,5,-13.074,0.0352,0.88,3.94e-06,0.268,0.494,85.645,"1969",NA,NA
24265,"Chilaka Kottudu",13,200280,"['S. P. Balasubrahmanyam', 'P. Susheela']","['2ae6PxICSOZHvjqiCcgon8', '0aFGod7DM6b3O5l1AmvFwK']",0.498,0.761,7,-11.878,0.163,0.907,0,0.151,0.899,91.263,"1977","12","31"
13601,"Lello Kawasaki",38,186587,"['Enzo Di Domenico']","['27IcKCXrPSd7JzCIBKqi8h']",0.686,0.747,11,-7.205,0.0405,0.15,0,0.0802,0.617,126.364,"1991",NA,NA
25004,"Geber",62,213219,"['Tuğkan']","['2h1EEQ0lD01lPKDRGisvL4']",0.484,0.491,4,-9.951,0.0351,0.206,0,0.112,0.354,113.66,"2017","11","24"
23058,"Siebzehn Jahr",28,235729,"['Falco']","['0hLd40hVpRDGENe4KGZLnW']",0.783,0.567,0,-11.376,0.0347,0.529,0.000531,0.0593,0.87,110.735,"1982","02","19"
19562,"Livin' Ain't No Crime",34,280773,"['Helloween']","['4pQN0GB0fNEEOfQCaWotsY']",0.344,0.933,7,-8.072,0.0908,3.99e-05,0.000438,0.0621,0.166,131.35,"1988",NA,NA
7788,"Rainy Days And Mondays",23,216200,"['Paul Williams']","['3f626JSVauIhTQgatsFcs4']",0.509,0.311,9,-10.949,0.0393,0.718,0,0.125,0.146,70.601,"1974","01","01"
27052,"It's A Lonesome Old Town - 2018 Stereo Mix",18,256120,"['Frank Sinatra', 'Larry Walsh']","['1Mxqyy3pSjf8kZZL4QVxS0', '507LPYi8Dm9gZdTbT3NjeD']",0.121,0.119,2,-16.971,0.0357,0.949,0.0392,0.151,0.0739,92.89,"1958","09","08"
13777,"I Go Crazy",44,231027,"['Flesh For Lulu']","['6ahlwhwCBtwhSeDO5vYMh5']",0.626,0.817,7,-6.672,0.035,0.0111,7.49e-05,0.238,0.835,127.337,"1987","05","25"
28537,"Gokulathu Pasukkalellam",18,307587,"['S. Janaki']","['5Xpg6PBSUOoho2lI9qLjiu']",0.504,0.654,8,-8.871,0.0464,0.601,0.000945,0.0686,0.923,161.213,"1997","01","03"
23016,"Up to You (feat. NCT DREAM)",60,160578,"['PRETTYMUCH', 'NCT DREAM']","['5Y8eJDj37KhaEeqbVO7Ag1', '1gBUSTR3TyDdTVFIaQnc02']",0.719,0.803,5,-4.714,0.135,0.0364,0,0.147,0.719,115.925,"2019","11","21"
11679,"Big Girls Don't Cry (Personal)",40,268120,"['Fergie']","['3r17AfJCCUqC9Lf0OAc73G']",0.708,0.641,7,-4.271,0.0336,0.205,0,0.0925,0.253,113.082,"2006","01","01"
24591,"Zuipen In Spanje",22,211267,"['Bertus Staigerpaip']","['1sfPYlCwEZqKyul0Cm6SDo']",0.725,0.593,0,-11.605,0.0288,0.263,0,0.161,0.942,123.933,"1995","01","01"
24771,"En Su Lugar",48,226733,"['Yuridia']","['5B8ApeENp4bE4EE3LI8jK2']",0.636,0.36,6,-6.558,0.029,0.499,0,0.111,0.226,123.281,"2007",NA,NA
16547,"Sólbrúnir vangar",4,129985,"['Sextett Ólafs Gauks']","['0ZozT0PmDRv9HuH3x5MxOa']",0.263,0.322,10,-10.148,0.0294,0.629,0,0.137,0.48,172.343,"1968","01","01"
7852,"Bavard",55,242787,"['Ninho']","['6Te49r3A6f5BiIgBRxH7FH']",0.793,0.724,1,-7.498,0.373,0.353,0,0.135,0.219,129.958,"2018","03","30"
1517,"Goodbye Girl",38,178293,"['Squeeze']","['6Jrj26oAY96EEC2lqC6fua']",0.635,0.621,2,-14.331,0.0396,0.266,0,0.0836,0.906,155.677,"1979","01","01"
1523,"Circle in the Sand",47,222373,"['Belinda Carlisle']","['7xkAwz0bQTGDSbkofyQt3U']",0.624,0.748,2,-8.813,0.0406,0.062,1.06e-06,0.326,0.756,126.031,"1991","12","01"
